"grid","year","effort","catch.kg","depth","slope","swept.area.km2","grid.area.km2"
"825",2002,1,2.8,1007.93,1.395,0.28524504,568.427296617813
"825",2002,1,4.2,993.103,0.981,0.32285916,568.427296617813
"826",2002,1,0,1098.36,3.025,0.01335292,568.427296617813
"826",2002,1,10.4,845.014,1.207,0.32228504,568.427296617813
"826",2002,1,0,1098.36,3.025,0.020372,568.427296617813
"826",2002,1,0,997.734,1.191,0.01077864,568.427296617813
"826",2002,1,2.4,989.572,1.068,0.325514928,568.427296617813
"826",2002,1,0,1084.59,0.782,0.00829696,568.427296617813
"826",2002,1,0,1084.59,0.782,0.0466704,568.427296617813
"826",2002,1,10.9,845.014,1.207,0.338938224,568.427296617813
"826",2002,1,2.1,993.103,0.981,0.30558,568.427296617813
"826",2002,1,9.8,977.591,1.286,0.324955624,568.427296617813
"826",2002,1,4.3,977.591,1.286,0.336338016,568.427296617813
"826",2002,1,0,1084.59,0.782,0.0181496,568.427296617813
"826",2002,1,0,1084.59,0.782,0.02600208,568.427296617813
"826",2002,1,0,1104.46,1.24,0.313313952,568.427296617813
"826",2002,1,0,1084.59,0.782,0.02644656,568.427296617813
"827",2002,1,0,1099.54,3.813,0.15467904,568.427296617813
"827",2002,1,0,1099.54,3.813,0.0252798,568.427296617813
"828",2002,1,32.5,791.823,1.549,0.30802464,568.427296617813
"829",2002,1,13.8,965.857,1.186,0.31600676,568.427296617813
"830",2002,1,7.2,1002.74,1.387,0.32513712,568.427296617813
"830",2002,1,8.5,873.93,1.774,0.3091914,568.427296617813
"831",2002,1,3.4,1108.39,1.893,0.30232048,568.427296617813
"832",2002,1,7.7,961.024,1.09,0.316692,568.427296617813
"319",2003,1,0,792.482,0.339,0.721776256,550.000548195953
"373",2003,1,0,773.551,0.485,0.710193848,552.341922687103
"377",2003,1,11.9,739.678,0.307,0.683993604,552.341922687103
"445",2003,1,0,391.401,5.151,0.48344608,554.67251167598
"446",2003,1,0,632.25,0.364,0.647114728,554.67251167598
"466",2003,1,0,435.817,0.216,0.669499852,554.67251167598
"469",2003,1,0,539.358,0.927,0.612639748,554.67251167598
"470",2003,1,0,473.338,0.187,0.6039372,554.67251167598
"497",2003,1,0,418.585,0.631,0.670614756,556.992274608704
"498",2003,1,0,537.253,0.288,0.6672756,556.992274608704
"499",2003,1,9.5,585.473,0.136,0.674483584,556.992274608704
"500",2003,1,5.2,505.98,0.238,0.67557256,556.992274608704
"503",2003,1,0,501.131,0.213,0.656063592,556.992274608704
"505",2003,1,0,286.838,2.673,0.6400512,556.992274608704
"506",2003,1,0,292.913,1.8,0.6233832,556.992274608704
"507",2003,1,0,486.967,0.096,0.656622896,556.992274608704
"507",2003,1,0,504.103,0.312,0.6211608,556.992274608704
"507",2003,1,0,509.1,9.585,0.634667436,556.992274608704
"514",2003,1,10.5,743.896,1.275,0.6772764,556.992274608704
"516",2003,1,4.6,773.608,0.933,0.693733272,556.992274608704
"521",2003,1,0,414.906,0.224,0.6606084,556.992274608704
"522",2003,1,0,384.074,0.155,0.6756096,556.992274608704
"525",2003,1,0,312.676,0.25,0.689688504,556.992274608704
"531",2003,1,0,405.503,0.811,0.6672756,556.992274608704
"533",2003,1,0,267.153,1.093,0.617099364,556.992274608704
"562",2003,1,0,451.768,0.105,0.619494,559.301171182358
"564",2003,1,0,261.256,0.487,0.5856024,559.301171182358
"565",2003,1,0,297.71,0.143,0.6544968,559.301171182358
"568",2003,1,0,412.991,0.118,0.670020264,559.301171182358
"568",2003,1,0,411.443,0.324,0.651103936,559.301171182358
"572",2003,1,13.7,562.97,1.091,0.624194376,559.301171182358
"576",2003,1,0,485.564,0.722,0.6772764,559.301171182358
"576",2003,1,0,440.833,0.724,0.681763796,559.301171182358
"584",2003,1,0,314.154,0.372,0.6478296,559.301171182358
"585",2003,1,0,296.376,0.513,0.65027424,559.301171182358
"585",2003,1,0,336.403,0.274,0.647274,559.301171182358
"588",2003,1,0,307.46,0.112,0.6711648,559.301171182358
"622",2003,1,9.2,490.712,0.782,0.67557256,561.599161345108
"623",2003,1,0,316.792,0.25,0.63481004,561.599161345108
"626",2003,1,0,283.494,0.115,0.62434624,561.599161345108
"626",2003,1,0,263.417,0.718,0.5844912,561.599161345108
"627",2003,1,0,339.96,0,0.665597688,561.599161345108
"628",2003,1,0,356.548,0.113,0.667820088,561.599161345108
"630",2003,1,0,251.075,0.247,0.644496,561.599161345108
"630",2003,1,0,275.916,0.28,0.5883804,561.599161345108
"634",2003,1,0,335.695,0.562,0.6550524,561.599161345108
"636",2003,1,0,323.772,0.112,0.676746728,561.599161345108
"643",2003,1,0,428.211,0.346,0.649148224,561.599161345108
"644",2003,1,0,404.11,0.119,0.669499852,561.599161345108
"644",2003,1,0,403.964,0.124,0.691299744,561.599161345108
"647",2003,1,0,423.539,0,0.6822768,561.599161345108
"648",2003,1,0,391.194,0.031,0.6672756,561.599161345108
"650",2003,1,0,369.572,0.038,0.5483772,561.599161345108
"650",2003,1,0,341.594,0,0.66997952,561.599161345108
"651",2003,1,0,318.358,0.085,0.6522744,561.599161345108
"653",2003,1,0,278.824,0.515,0.691255296,561.599161345108
"653",2003,1,0,256.141,0.473,0.411295864,561.599161345108
"659",2003,1,0,214.473,1.009,0.608180132,561.599161345108
"659",2003,1,0,317.315,0.761,0.632422812,561.599161345108
"660",2003,1,0,493.743,0.414,0.711012432,561.599161345108
"665",2003,1,237.2,751.962,0.17,0.6817212,561.599161345108
"680",2003,1,86.9,705.813,0.822,0.6844992,563.886205296326
"682",2003,1,6,531.149,0.396,0.693846244,563.886205296326
"682",2003,1,13.3,504.892,0.06,0.6772764,563.886205296326
"683",2003,1,6.7,351.227,0.351,0.541276632,563.886205296326
"689",2003,1,0,379.653,0.485,0.691914608,563.886205296326
"689",2003,1,0,363.478,0.093,0.682217536,563.886205296326
"690",2003,1,0,383.425,0.312,0.6489408,563.886205296326
"690",2003,1,0,357.089,0.166,0.633822924,563.886205296326
"692",2003,1,0,287.012,0.154,0.656745128,563.886205296326
"696",2003,1,0,321.359,0.151,0.663893848,563.886205296326
"696",2003,1,0,331.376,0.173,0.669481332,563.886205296326
"698",2003,1,0,346.112,0.255,0.6406068,563.886205296326
"701",2003,1,0.9,377.156,0.122,0.6744984,563.886205296326
"701",2003,1,0,370.669,0.102,0.61116,563.886205296326
"704",2003,1,22.4,517.146,0.127,0.678995056,563.886205296326
"705",2003,1,39.5,555.026,0.062,0.64234768,563.886205296326
"706",2003,1,4.8,480.598,0.151,0.687004956,563.886205296326
"706",2003,1,0,473.305,0.103,0.64788516,563.886205296326
"707",2003,1,0,484.099,0.212,0.6900552,563.886205296326
"707",2003,1,0,508.281,0.07,0.7045008,563.886205296326
"708",2003,1,0,451.454,0.144,0.686780864,563.886205296326
"709",2003,1,0,435.171,0.084,0.669499852,563.886205296326
"709",2003,1,0,476.854,0.299,0.669499852,563.886205296326
"710",2003,1,0,450.829,0.624,0.699089256,563.886205296326
"711",2003,1,3.1,391.536,0.107,0.660621364,563.886205296326
"716",2003,1,0,284.029,0.12,0.401287656,563.886205296326
"720",2003,1,0,512.115,0.417,0.693088776,563.886205296326
"720",2003,1,1.8,515.421,0.523,0.649481584,563.886205296326
"743",2003,1,141.9,637.432,0.711,0.700159712,566.162263486694
"743",2003,1,200.7,743.253,1.542,0.694559264,566.162263486694
"744",2003,1,0,475.726,1.118,0.695700096,566.162263486694
"744",2003,1,52.2,588.311,0.469,0.687338316,566.162263486694
"745",2003,1,0,459.775,0.95,0.675054,566.162263486694
"746",2003,1,0,419.594,4.539,0.566654588,566.162263486694
"750",2003,1,0,436.12,0.851,0.656678456,566.162263486694
"753",2003,1,0,422.654,0.069,0.664186464,566.162263486694
"754",2003,1,0,288.219,0.548,0.655100552,566.162263486694
"757",2003,1,0,432.799,0.557,0.655608,566.162263486694
"758",2003,1,23.5,699.822,1.864,0.6494964,566.162263486694
"758",2003,1,0,463.338,1.074,0.655608,566.162263486694
"761",2003,1,1.5,540.696,1.28,0.65779336,566.162263486694
"762",2003,1,53.3,632.212,1.377,0.672287112,566.162263486694
"765",2003,1,11.4,583.617,0.256,0.69124048,566.162263486694
"765",2003,1,33.4,622.633,0.503,0.721342888,566.162263486694
"767",2003,1,20,572.531,0.016,0.684551056,566.162263486694
"768",2003,1,242.9,650.323,0.506,0.68235088,566.162263486694
"768",2003,1,42.3,612.673,0.119,0.676746728,566.162263486694
"768",2003,1,43.6,643.161,0.556,0.684551056,566.162263486694
"770",2003,1,4.5,600.221,0.426,0.6839436,566.162263486694
"772",2003,1,13.7,581.792,0.114,0.700717164,566.162263486694
"773",2003,1,39.3,550.727,0.229,0.644562672,566.162263486694
"774",2003,1,0,504.758,0.233,0.677233804,566.162263486694
"776",2003,1,101.7,683.437,1.056,0.596599576,566.162263486694
"777",2003,1,105.2,717.799,0.509,0.637043552,566.162263486694
"817",2003,1,5.7,554.768,1.155,0.655608,568.427296617813
"817",2003,1,2.5,522.518,1.454,0.655608,568.427296617813
"817",2003,1,6.1,460.52,0.722,0.697278,568.427296617813
"379",2004,1,0,757.213,0.606,0.67003508,552.341922687103
"379",2004,1,0,705.705,0.376,0.4655928,552.341922687103
"420",2004,1,76.5,1088.21,2.042,0.316845716,552.341922687103
"437",2004,1,5.9,657.466,0.23,0.6494964,554.67251167598
"445",2004,1,0,399.228,1.327,0.623231336,554.67251167598
"464",2004,1,0,372.511,0.591,0.654448648,554.67251167598
"465",2004,1,20.7,711.62,1.106,0.66777564,554.67251167598
"481",2004,1,160.5,912.634,5.722,0.32975786,554.67251167598
"481",2004,1,244.8,1088.21,2.042,0.3491946,554.67251167598
"497",2004,1,0,592.071,0.307,0.655608,556.992274608704
"497",2004,1,0,452.782,0.451,0.666712592,556.992274608704
"499",2004,1,9.9,550.047,0.175,0.65779336,556.992274608704
"499",2004,1,10,571.936,0.118,0.65997872,556.992274608704
"501",2004,1,0,457.01,0.233,0.65779336,556.992274608704
"503",2004,1,0,508.066,0.391,0.685540024,556.992274608704
"505",2004,1,0,292.913,1.8,0.605392872,556.992274608704
"507",2004,1,4.4,499.625,0.029,0.6322728,556.992274608704
"508",2004,1,0,519.233,0.362,0.6378288,556.992274608704
"511",2004,1,14.3,638.759,0.576,0.6494964,556.992274608704
"516",2004,1,0,596.608,0.667,0.6368102,556.992274608704
"521",2004,1,0,639.773,0.829,0.6744984,556.992274608704
"522",2004,1,0,454.384,0.162,0.6615344,556.992274608704
"524",2004,1,0,287.331,0.453,0.626288988,556.992274608704
"526",2004,1,0,306.443,0.18,0.637917696,556.992274608704
"530",2004,1,0,295.598,0.472,0.65779336,556.992274608704
"531",2004,1,0,360.335,0.376,0.651103936,556.992274608704
"532",2004,1,0,284.337,0.702,0.65779336,556.992274608704
"539",2004,1,0,234.759,1.814,0.453325152,556.992274608704
"542",2004,1,81.8,964.71,0.763,0.3366936,556.992274608704
"542",2004,1,160.8,989.895,3.712,0.3255816,556.992274608704
"542",2004,1,85.5,1054.82,0.234,0.339217876,556.992274608704
"542",2004,1,250.6,841.601,0.909,0.3350268,556.992274608704
"543",2004,1,230.2,975.469,0.548,0.329259672,556.992274608704
"543",2004,1,35,1240.94,1.217,0.3228036,556.992274608704
"544",2004,1,8.2,1250,1.483,0.324955624,556.992274608704
"544",2004,1,69,1191.25,1.217,0.307896852,556.992274608704
"544",2004,1,11.6,1108.37,0.857,0.319547784,556.992274608704
"560",2004,1,24.3,536.711,0,0.65997872,559.301171182358
"561",2004,1,0,448.194,0.061,0.64599612,559.301171182358
"564",2004,1,0,280.271,0.004,0.630478212,559.301171182358
"564",2004,1,0,317.46,0.445,0.6283836,559.301171182358
"567",2004,1,0,429.666,0.226,0.6511632,559.301171182358
"569",2004,1,0,405.224,0.45,0.44743394,559.301171182358
"570",2004,1,4.7,456.114,0.146,0.68080446,559.301171182358
"570",2004,1,0,354.434,0.653,0.65779336,559.301171182358
"578",2004,1,0,412.834,-0.001,0.60329826,559.301171182358
"580",2004,1,0,437.595,0.256,0.6411624,559.301171182358
"580",2004,1,0,427.912,0.199,0.672287112,559.301171182358
"582",2004,1,0,419.793,0.239,0.6552376,559.301171182358
"583",2004,1,0,348.592,0.212,0.647759224,559.301171182358
"586",2004,1,0,326.116,0.628,0.6489408,559.301171182358
"588",2004,1,0,326.696,0.253,0.695700096,559.301171182358
"591",2004,1,0,264.363,0.364,0.6283836,559.301171182358
"600",2004,1,0,247.314,0.341,0.5647674,559.301171182358
"600",2004,1,0,444.52,0.168,0.442902096,559.301171182358
"605",2004,1,39.4,1153.67,2.079,0.304191,559.301171182358
"605",2004,1,13.4,1153.67,2.079,0.213906,559.301171182358
"621",2004,1,29.1,516.397,0.163,0.70796404,561.599161345108
"621",2004,1,6.8,497.917,0.337,0.653185584,561.599161345108
"622",2004,1,0.3,442.366,0.335,0.671142576,561.599161345108
"630",2004,1,0,275.916,0.28,0.6283836,561.599161345108
"633",2004,1,0,380.609,0.353,0.637167636,561.599161345108
"636",2004,1,0,353.33,0.223,0.641718,561.599161345108
"648",2004,1,2.5,352.344,0.003,0.534502016,561.599161345108
"649",2004,1,0,382.642,0.106,0.644318208,561.599161345108
"650",2004,1,0,343.934,0.001,0.65779336,561.599161345108
"650",2004,1,0,322.912,0,0.576616496,561.599161345108
"651",2004,1,0,288.408,0.118,0.671142576,561.599161345108
"660",2004,1,0,493.743,0.414,0.639843776,561.599161345108
"666",2004,1,162.6,904.951,0.31,0.3266928,561.599161345108
"666",2004,1,79,981.019,0.599,0.3026168,561.599161345108
"666",2004,1,325.4,840.147,0.228,0.329193,561.599161345108
"667",2004,1,26.5,1120,NA,0.332093232,561.599161345108
"667",2004,1,2.1,1199.5,NA,0.320760844,561.599161345108
"667",2004,1,0,1269.69,1.839,0.3228036,561.599161345108
"681",2004,1,72.9,659.419,0.011,0.662252976,563.886205296326
"681",2004,1,26.3,634.901,0.033,0.68009144,563.886205296326
"690",2004,1,0,366.873,0.322,0.6506076,563.886205296326
"690",2004,1,0,390.375,0.71,0.6533856,563.886205296326
"690",2004,1,0,372.101,0.253,0.6484778,563.886205296326
"691",2004,1,0,291.935,0.221,0.633691432,563.886205296326
"692",2004,1,0,244.266,0.078,0.566712,563.886205296326
"692",2004,1,0,248.963,0,0.566206404,563.886205296326
"695",2004,1,0,308.443,0.157,0.622272,563.886205296326
"703",2004,1,18.3,500.386,-0.006,0.673253856,563.886205296326
"709",2004,1,0,497.355,0.118,0.655608,563.886205296326
"712",2004,1,0,420.964,0.583,0.598703448,563.886205296326
"713",2004,1,0,424.989,0.136,0.6644976,563.886205296326
"714",2004,1,0,367.36,0.245,0.5933808,563.886205296326
"718",2004,1,0,383.995,0.015,0.442876168,563.886205296326
"719",2004,1,0,478.21,0.472,0.62992076,563.886205296326
"722",2004,1,58.4,593.115,0.584,0.5900472,563.886205296326
"723",2004,1,122.7,737.988,0.469,0.632150568,563.886205296326
"724",2004,1,72.2,790.047,0.488,0.3307672,563.886205296326
"726",2004,1,78.4,963.805,0.457,0.329430056,563.886205296326
"727",2004,1,112.3,922.655,0.313,0.332226576,563.886205296326
"727",2004,1,97.3,1017.28,0.653,0.3200256,563.886205296326
"728",2004,1,27.7,1074,NA,0.346164728,563.886205296326
"745",2004,1,0,491.822,1.484,0.6467184,566.162263486694
"748",2004,1,108.3,592.606,1.781,0.677832,566.162263486694
"750",2004,1,0.4,487.597,0.363,0.6906108,566.162263486694
"752",2004,1,0,414.262,0.27,0.693470288,566.162263486694
"753",2004,1,0,364.314,0.164,0.667820088,566.162263486694
"753",2004,1,0,443.052,0.5,0.677832,566.162263486694
"754",2004,1,0,450.056,0.762,0.670605496,566.162263486694
"754",2004,1,0,310.606,0.41,0.6644976,566.162263486694
"756",2004,1,0,347.442,0.064,0.664453152,566.162263486694
"757",2004,1,0,353.635,0,0.57741656,566.162263486694
"757",2004,1,0,369.799,0.1,0.655083884,566.162263486694
"760",2004,1,5.2,497.637,1.145,0.6794988,566.162263486694
"760",2004,1,0,436,0.77,0.6717204,566.162263486694
"761",2004,1,0,390.517,0.111,0.68566596,566.162263486694
"765",2004,1,23.7,621.463,0.681,0.661919616,566.162263486694
"770",2004,1,20.3,573.427,0.157,0.65342264,566.162263486694
"771",2004,1,0,514.652,0.402,0.6600528,566.162263486694
"771",2004,1,14,557.118,0.071,0.671172208,566.162263486694
"772",2004,1,9.2,558.372,0.11,0.6522744,566.162263486694
"774",2004,1,34,629.117,0.729,0.5756016,566.162263486694
"775",2004,1,0,488.676,0.516,0.595947672,566.162263486694
"777",2004,1,108.5,650.358,0.607,0.661164,566.162263486694
"779",2004,1,0,466.456,0.545,0.61116,566.162263486694
"779",2004,1,5.2,545.707,0.092,0.661041768,566.162263486694
"782",2004,1,148.7,880.385,0.645,0.327670656,566.162263486694
"783",2004,1,82,926.978,0.752,0.329150404,566.162263486694
"784",2004,1,98.9,952.577,0.576,0.314662208,566.162263486694
"786",2004,1,48.2,991.632,0.646,0.341734744,566.162263486694
"786",2004,1,10.2,1075.06,0.856,0.326353884,566.162263486694
"787",2004,1,2.1,1111.35,1.584,0.012912144,566.162263486694
"787",2004,1,0,1111.35,1.584,0.0516245,566.162263486694
"787",2004,1,5.8,1253.87,1.966,0.327107648,566.162263486694
"788",2004,1,92.8,1035.83,0.601,0.323837016,566.162263486694
"789",2004,1,0,1198.41,0.457,0.33837892,566.162263486694
"807",2004,1,97.8,725.481,1.635,0.716724,568.427296617813
"807",2004,1,52.9,765.7,1.325,0.648874128,568.427296617813
"810",2004,1,20.2,620.555,0.551,0.653333744,568.427296617813
"818",2004,1,91.2,703.066,1.634,0.649351944,568.427296617813
"820",2004,1,74.6,699.822,1.864,0.654530136,568.427296617813
"834",2004,1,2.2,955.609,1.83,0.207520304,568.427296617813
"834",2004,1,74.4,678.049,0.577,0.594943888,568.427296617813
"835",2004,1,34.5,961.704,1.433,0.3244704,568.427296617813
"836",2004,1,34.2,886.85,1.602,0.321040496,568.427296617813
"836",2004,1,143.7,756.883,0.762,0.632150568,568.427296617813
"836",2004,1,3.7,913.543,1.357,0.3103026,568.427296617813
"837",2004,1,6.1,1032.65,1.717,0.309747,568.427296617813
"837",2004,1,0,1084.38,1.398,0.33698066,568.427296617813
"838",2004,1,58.5,989.717,1.265,0.34852788,568.427296617813
"838",2004,1,2.3,1247.37,1.215,0.324955624,568.427296617813
"838",2004,1,15.4,995.997,1.278,0.337819616,568.427296617813
"838",2004,1,57.8,871.039,1.094,0.3353046,568.427296617813
"839",2004,1,1.3,1371,1.632,0.314195504,568.427296617813
"839",2004,1,4.6,1058.81,1.324,0.324159264,568.427296617813
"839",2004,1,9,1040.97,0.669,0.3216924,568.427296617813
"839",2004,1,47.9,893.908,1.329,0.3339156,568.427296617813
"839",2004,1,55.6,802.624,1.093,0.33698066,568.427296617813
"839",2004,1,4.1,1155.5,1.863,0.3300264,568.427296617813
"840",2004,1,90.9,841.278,0.858,0.336138,568.427296617813
"840",2004,1,36.6,894.888,1.049,0.3397494,568.427296617813
"841",2004,1,29.3,959.693,1.102,0.3172476,568.427296617813
"841",2004,1,4.1,1123.15,1.389,0.3621123,568.427296617813
"842",2004,1,50.2,1137.23,1.113,0.323637,568.427296617813
"843",2004,1,116.4,1156.98,1.021,0.316692,568.427296617813
"844",2004,1,6.5,1079.29,1.449,0.32232208,568.427296617813
"844",2004,1,0,1138.38,1.177,0.313914,568.427296617813
"846",2004,1,1.5,1252.15,1.643,0.3228036,568.427296617813
"374",2005,1,1,746.991,0.151,0.608569052,552.341922687103
"376",2005,1,6.1,757.002,0.474,0.640132688,552.341922687103
"376",2005,1,18.1,748.39,0.287,0.6228276,552.341922687103
"411",2005,1,4.9,539.887,0.103,0.626576048,552.341922687103
"436",2005,1,4.2,587.977,0.363,0.6131972,554.67251167598
"445",2005,1,0,155.812,0.657,0.542161888,554.67251167598
"471",2005,1,0,528.975,0.533,0.62767984,554.67251167598
"472",2005,1,0,217.611,0.664,0.39397596,554.67251167598
"497",2005,1,0,489.99,0.163,0.644496,556.992274608704
"503",2005,1,5,510.317,0.227,0.630894912,556.992274608704
"504",2005,1,0,358.657,2.257,0.609976572,556.992274608704
"508",2005,1,0,525.457,0.237,0.617471616,556.992274608704
"516",2005,1,0,684.502,1.452,0.620566308,556.992274608704
"519",2005,1,0,532.578,0.289,0.690125576,556.992274608704
"519",2005,1,7.6,751.652,1.038,0.629057728,556.992274608704
"523",2005,1,0,321.204,0.162,0.6122712,556.992274608704
"523",2005,1,0,431.542,0.633,0.681504516,556.992274608704
"524",2005,1,0,309.427,0.644,0.602120388,556.992274608704
"524",2005,1,0,328.323,0,0.580864984,556.992274608704
"524",2005,1,0,319.093,0.024,0.561156,556.992274608704
"525",2005,1,0,297.028,0.158,0.612639748,556.992274608704
"526",2005,1,0,325.017,0.368,0.6256056,556.992274608704
"526",2005,1,0,288.587,0.076,0.6678312,556.992274608704
"527",2005,1,0,403.593,-0.004,0.438168384,556.992274608704
"530",2005,1,0,439.283,0.112,0.65234848,556.992274608704
"531",2005,1,0,273.828,0.701,0.513841104,556.992274608704
"559",2005,1,1.7,548.503,-0.001,0.6622752,559.301171182358
"559",2005,1,0,492.53,0.514,0.653891196,559.301171182358
"561",2005,1,21,515.037,0.115,0.674496548,559.301171182358
"564",2005,1,0,280.271,0.004,0.502195728,559.301171182358
"576",2005,1,0,479.358,0.274,0.64040308,559.301171182358
"576",2005,1,0,452.853,0.384,0.657852624,559.301171182358
"577",2005,1,0,517.023,0.635,0.353428272,559.301171182358
"582",2005,1,0,393.071,1.27,0.506599784,559.301171182358
"582",2005,1,0,362.425,0.012,0.65693218,559.301171182358
"582",2005,1,0,402.397,0.208,0.640512348,559.301171182358
"583",2005,1,0,348.592,0.212,0.6661644,559.301171182358
"587",2005,1,0,316.443,0.111,0.61283606,559.301171182358
"588",2005,1,0,324.143,0.162,0.6161604,559.301171182358
"599",2005,1,0,311.531,0.367,0.49681752,559.301171182358
"602",2005,1,46,718.957,0.57,0.6761652,559.301171182358
"620",2005,1,0,578.422,0.03,0.675631824,561.599161345108
"620",2005,1,102.6,565.476,0.093,0.641855048,561.599161345108
"621",2005,1,0,472.377,0.32,0.66605328,561.599161345108
"621",2005,1,49.2,539.829,0.046,0.661702932,561.599161345108
"626",2005,1,0,254.721,0.407,0.614106532,561.599161345108
"626",2005,1,0,284.29,0.11,0.626842736,561.599161345108
"626",2005,1,0,313.791,0.153,0.468998628,561.599161345108
"633",2005,1,0,380.609,0.353,0.4978176,561.599161345108
"635",2005,1,0,313.998,0.338,0.632150568,561.599161345108
"635",2005,1,0,331.879,0.111,0.633947008,561.599161345108
"636",2005,1,0,325.26,0.014,0.6372732,561.599161345108
"642",2005,1,0,423.7,0.077,0.592749268,561.599161345108
"642",2005,1,0,411.757,0.226,0.52798668,561.599161345108
"644",2005,1,0,385.011,0.36,0.6650532,561.599161345108
"645",2005,1,0,411.584,0.232,0.665505088,561.599161345108
"649",2005,1,0,330.614,0,0.653891196,561.599161345108
"650",2005,1,0,330.524,0,0.6022704,561.599161345108
"652",2005,1,0,274.063,0.48,0.41029208,561.599161345108
"660",2005,1,0,471.226,0.463,0.670605496,561.599161345108
"660",2005,1,0,498.597,0.448,0.43110856,561.599161345108
"681",2005,1,75.2,662.343,0.311,0.6661644,563.886205296326
"682",2005,1,8,560.896,0.122,0.36584408,563.886205296326
"682",2005,1,28,560.896,0.122,0.37654864,563.886205296326
"682",2005,1,14.6,522.224,0.431,0.380630448,563.886205296326
"682",2005,1,67.7,582.316,0.187,0.661723304,563.886205296326
"684",2005,1,0,219.198,0.867,0.422574544,563.886205296326
"689",2005,1,0,379.653,0.485,0.661164,563.886205296326
"694",2005,1,0,249.988,0.07,0.5867136,563.886205296326
"694",2005,1,0,253.029,0.366,0.599709084,563.886205296326
"697",2005,1,0,333.411,0.006,0.570680836,563.886205296326
"698",2005,1,0,333.275,0.206,0.611500768,563.886205296326
"698",2005,1,0,334.959,0.122,0.6241703,563.886205296326
"699",2005,1,0,345.187,0.013,0.646086868,563.886205296326
"699",2005,1,0,357.654,-0.003,0.6494964,563.886205296326
"700",2005,1,0,367.882,0.034,0.644673792,563.886205296326
"701",2005,1,0,367.468,0.017,0.585865384,563.886205296326
"702",2005,1,10.9,456.28,0.205,0.687338316,563.886205296326
"704",2005,1,0,499.739,0.124,0.6394956,563.886205296326
"705",2005,1,1,450.252,0.182,0.669481332,563.886205296326
"706",2005,1,5.4,502.543,0,0.663334544,563.886205296326
"706",2005,1,11.2,508.886,-0.001,0.66277524,563.886205296326
"707",2005,1,7.2,487.615,0.234,0.693846244,563.886205296326
"708",2005,1,0,434.15,0,0.621001528,563.886205296326
"712",2005,1,0,469.991,0.308,0.691797932,563.886205296326
"714",2005,1,0,405.717,0.313,0.605166928,563.886205296326
"716",2005,1,0,328.973,0.507,0.57071232,563.886205296326
"716",2005,1,0,400.495,0.911,0.614115792,563.886205296326
"720",2005,1,0,535.997,0.345,0.642184704,563.886205296326
"721",2005,1,26.5,593.86,0.191,0.6256056,563.886205296326
"722",2005,1,39,615.629,0.227,0.663930888,563.886205296326
"742",2005,1,88.3,657.4,0.402,0.621386744,566.162263486694
"747",2005,1,90,575.682,1.152,0.650133488,566.162263486694
"754",2005,1,0,291.837,0.002,0.69022188,566.162263486694
"760",2005,1,115.5,621.658,1.696,0.6328284,566.162263486694
"761",2005,1,6.6,886.041,1.637,0.3247482,566.162263486694
"761",2005,1,11.9,886.041,1.637,0.308528384,566.162263486694
"761",2005,1,34.4,840.648,1.467,0.3247482,566.162263486694
"761",2005,1,1.7,840.648,1.467,0.3044688,566.162263486694
"762",2005,1,53.8,918.011,1.392,0.218663788,566.162263486694
"762",2005,1,16.1,918.011,1.392,0.3044688,566.162263486694
"763",2005,1,0,492.683,0.224,0.637363948,566.162263486694
"764",2005,1,13.1,857.34,1.685,0.218663788,566.162263486694
"766",2005,1,75.8,686.964,1.256,0.62064224,566.162263486694
"768",2005,1,45.2,644.608,0.524,0.658350812,566.162263486694
"768",2005,1,91.5,650.323,0.506,0.6756096,566.162263486694
"769",2005,1,87.9,638.859,0.538,0.64788516,566.162263486694
"769",2005,1,17.1,557.06,0.077,0.665505088,566.162263486694
"770",2005,1,22.7,573.427,0.157,0.656063592,566.162263486694
"775",2005,1,0,441.279,0.43,0.42508956,566.162263486694
"776",2005,1,37.7,649.007,0.596,0.6383844,566.162263486694
"780",2005,1,144.6,695.19,0.716,0.6817212,566.162263486694
"806",2005,1,2.1,1018.54,1.774,0.3247482,568.427296617813
"807",2005,1,0,1047.05,1.412,0.326913188,568.427296617813
"808",2005,1,11.3,847.696,0.671,0.3247482,568.427296617813
"808",2005,1,4.9,907.525,1.195,0.3247482,568.427296617813
"808",2005,1,0,976.758,1.394,0.3247482,568.427296617813
"809",2005,1,0,1038.5,1.629,0.326913188,568.427296617813
"809",2005,1,0,1113.54,1.761,0.326913188,568.427296617813
"809",2005,1,3.6,947.556,1.306,0.326913188,568.427296617813
"810",2005,1,0,1091.72,1.11,0.3247482,568.427296617813
"810",2005,1,8.3,1042.86,0.836,0.326913188,568.427296617813
"810",2005,1,15.7,800.387,1.431,0.3247482,568.427296617813
"810",2005,1,2,903.683,1.434,0.326913188,568.427296617813
"810",2005,1,11.6,953.184,1.277,0.3247482,568.427296617813
"811",2005,1,5.8,1032.72,0.927,0.3247482,568.427296617813
"811",2005,1,8.8,880.509,1.213,0.322583212,568.427296617813
"812",2005,1,4.7,1084.75,2.18,0.3247482,568.427296617813
"812",2005,1,32.9,888.074,1.701,0.3247482,568.427296617813
"812",2005,1,0,888.074,1.701,0.3247482,568.427296617813
"812",2005,1,15.1,914.014,1.594,0.3247482,568.427296617813
"813",2005,1,57.5,797.709,1.95,0.3247482,568.427296617813
