"grid","year","effort","catch.kg","depth","slope","swept.area.km2","grid.area.km2"
"742",2004,1,0,678.304,0.409,7.605546666,566.162263486694
"742",2004,1,0,803.292,1.738,8.6118,566.162263486694
"742",2004,1,0,724.092,1.273,7.1302,566.162263486694
"742",2004,1,0,762.628,1.813,8.988373334,566.162263486694
"743",2004,1,0,741.72,1.432,3.210133334,566.162263486694
"743",2004,1,0,588.311,0.469,7.33392,566.162263486694
"743",2004,1,0,708.76,1.647,6.901786666,566.162263486694
"744",2004,1,0,477.511,0.423,9.078504,566.162263486694
"745",2004,1,0,450.781,1.394,7.469733334,566.162263486694
"745",2004,1,0,619.112,1.058,5.57452,566.162263486694
"746",2004,1,0,439.752,0.202,8.388325334,566.162263486694
"746",2004,1,0,524.043,1.345,6.88944,566.162263486694
"746",2004,1,0,439.752,0.202,8.55624,566.162263486694
"746",2004,1,0,494.96,0.443,6.573365334,566.162263486694
"747",2004,1,0,435.391,0.55,13.602322666,566.162263486694
"748",2004,1,0,500.015,0.64,8.1488,566.162263486694
"748",2004,1,0,539.814,0.578,7.5006,566.162263486694
"748",2004,1,0,565.056,0.432,5.504761334,566.162263486694
"749",2004,1,0,479.98,0.426,5.88936,566.162263486694
"750",2004,1,0,459.792,0.644,5.441793334,566.162263486694
"751",2004,1,0,452.378,0.801,14.156688,566.162263486694
"751",2004,1,0,454.407,0.778,9.821773334,566.162263486694
"758",2004,1,0,430.758,0.837,9.1674,566.162263486694
"759",2004,1,0,497.637,1.145,6.158517334,566.162263486694
"759",2004,1,0,475.195,1.159,9.723,566.162263486694
"759",2004,1,0,475.195,1.159,8.334,566.162263486694
"760",2004,1,0,611.913,1.744,10.96384,566.162263486694
"760",2004,1,0,441.393,0.569,8.8896,566.162263486694
"761",2004,1,0,471.392,0.69,8.627233334,566.162263486694
"761",2004,1,0,369.636,-0.001,19.565145334,566.162263486694
"761",2004,1,0,540.696,1.28,8.06546,566.162263486694
"762",2004,1,0,463.94,0.742,9.1674,566.162263486694
"762",2004,1,0,437.471,0.13,8.334,566.162263486694
"763",2004,1,0,595.002,0.422,10.247733334,566.162263486694
"763",2004,1,0,577.166,1.498,9.0285,566.162263486694
"806",2004,1,0,717.336,1.284,6.482,568.427296617813
"807",2004,1,0,707.923,1.988,6.74128,568.427296617813
"807",2004,1,0,619.109,0.93,7.698146666,568.427296617813
"810",2004,1,0,772.083,0.889,6.3894,568.427296617813
"810",2004,1,0,704.344,0.831,5.234986666,568.427296617813
"811",2004,1,0,539.723,0.261,10.16748,568.427296617813
"812",2004,1,0,791.147,2.321,7.02834,568.427296617813
"812",2004,1,0,791.147,2.321,5.77824,568.427296617813
"813",2004,1,0,449.212,0.456,9.0285,568.427296617813
"813",2004,1,0,655.413,1.011,8.374744,568.427296617813
"813",2004,1,0,797.709,1.95,0.3950933334,568.427296617813
"813",2004,1,0,521.28,1.011,8.1488,568.427296617813
"814",2004,1,0,886.432,1.635,6.503606666,568.427296617813
"815",2004,1,0,445.231,0.82,7.6395,568.427296617813
"815",2004,1,0,574.667,1.327,10.6953,568.427296617813
"815",2004,1,0,451.52,0.453,13.41774,568.427296617813
"815",2004,1,0,444.613,0.586,15.754346666,568.427296617813
"815",2004,1,0,839.583,1.9,13.655413334,568.427296617813
"815",2004,1,0,839.583,1.9,6.6672,568.427296617813
"815",2004,1,0,501.053,0.631,10.1397,568.427296617813
"816",2004,1,0,548.222,0.947,9.821773334,568.427296617813
"816",2004,1,0,500.46,1.047,7.432693334,568.427296617813
"816",2004,1,0,548.222,0.947,9.1674,568.427296617813
"816",2004,1,0,458.081,0.39,13.35292,568.427296617813
"816",2004,1,0,442.653,1.121,10.377373334,568.427296617813
"817",2004,1,0,626.339,2.857,8.334,568.427296617813
"817",2004,1,0,447.439,0.967,7.415408,568.427296617813
"817",2004,1,0,690.355,2.2,7.182056,568.427296617813
"817",2004,1,0,859.462,1.727,6.057274666,568.427296617813
"817",2004,1,0,626.339,2.857,7.408,568.427296617813
"818",2004,1,0,522.518,1.454,10.75086,568.427296617813
"818",2004,1,0,671.788,1.672,16.2513,568.427296617813
"818",2004,1,0,625.358,1.901,11.4824,568.427296617813
"818",2004,1,0,528.668,1.528,8.284613334,568.427296617813
"818",2004,1,0,554.768,1.155,9.4452,568.427296617813
"818",2004,1,0,514.102,1.797,8.4729,568.427296617813
"818",2004,1,0,548.222,0.947,11.54722,568.427296617813
"818",2004,1,0,458.081,0.39,8.334,568.427296617813
"818",2004,1,0,458.928,0.795,8.334,568.427296617813
"818",2004,1,0,449.512,0.799,7.38948,568.427296617813
"819",2004,1,0,546.829,0.983,11.358933334,568.427296617813
"819",2004,1,0,825.534,1.823,10.0008,568.427296617813
"819",2004,1,0,519.516,1.415,10.24156,568.427296617813
"819",2004,1,0,786.199,2.4,5.31524,568.427296617813
"819",2004,1,0,625.358,1.901,9.1674,568.427296617813
"820",2004,1,0,655.758,1.544,7.1302,568.427296617813
"309",2005,1,0,510.7,1.669,4.3059,550.000548195953
"371",2005,1,0,627.539,0.279,6.945,552.341922687103
"371",2005,1,0,626.647,0.344,6.6672,552.341922687103
"371",2005,1,0,565.049,0.158,9.8619,552.341922687103
"371",2005,1,0,528.436,0.324,5.8338,552.341922687103
"371",2005,1,0,565.049,0.158,8.334,552.341922687103
"372",2005,1,0,667.053,0.824,5.8338,552.341922687103
"372",2005,1,0,500.316,0.403,7.2228,552.341922687103
"411",2005,1,0,507.48,1.198,6.637568,552.341922687103
"434",2005,1,0,475.329,0.802,9.59336,554.67251167598
"434",2005,1,0,500.316,0.403,4.5837,554.67251167598
"434",2005,1,0,475.329,0.802,8.1951,554.67251167598
"435",2005,1,0,524.569,0.841,7.7784,554.67251167598
"435",2005,1,0,602.151,1.014,2.33352,554.67251167598
"435",2005,1,0,453.689,0.396,10.2786,554.67251167598
"436",2005,1,0,659.491,0.408,6.6672,554.67251167598
"436",2005,1,0,675.199,0.257,6.6672,554.67251167598
"437",2005,1,0,653.753,0.077,9.33408,554.67251167598
"441",2005,1,0,601.983,0.19,7.7784,554.67251167598
"441",2005,1,0,597.471,0.512,7.856184,554.67251167598
"442",2005,1,0,556.678,0.412,5.44488,554.67251167598
"442",2005,1,0,635.426,0.525,7.38948,554.67251167598
"442",2005,1,0,540.379,0.4,7.959896,554.67251167598
"443",2005,1,0,521.283,0.897,4.40776,554.67251167598
"443",2005,1,0,554.163,1.256,1.55568,554.67251167598
"443",2005,1,0,521.283,0.897,7.622832,554.67251167598
"445",2005,1,0,564.487,2.684,8.55624,554.67251167598
"462",2005,1,0,604.131,0.929,6.87092,554.67251167598
"462",2005,1,0,507.44,1.572,6.87092,554.67251167598
"462",2005,1,0,507.44,1.572,7.7784,554.67251167598
"462",2005,1,0,608.798,0.438,8.334,554.67251167598
"462",2005,1,0,516.684,0.68,1.16676,554.67251167598
"462",2005,1,0,477.374,0.756,7.00056,554.67251167598
"462",2005,1,0,536.964,0.626,8.121637334,554.67251167598
"465",2005,1,0,481.271,0.262,7.856184,554.67251167598
"465",2005,1,0,657.063,1.27,8.68588,554.67251167598
"465",2005,1,0,640.579,0.9,7.7784,554.67251167598
"465",2005,1,0,550.143,0.311,8.334,554.67251167598
"465",2005,1,0,479.542,0.411,13.897408,554.67251167598
"465",2005,1,0,547.789,0.59,8.03768,554.67251167598
"465",2005,1,0,595.19,1.237,7.7784,554.67251167598
"465",2005,1,0,434.322,0.111,7.90804,554.67251167598
"466",2005,1,0,571.523,0.283,11.40832,554.67251167598
"466",2005,1,0,424.216,0.145,7.7784,554.67251167598
"466",2005,1,0,501.598,0.496,7.90804,554.67251167598
"466",2005,1,0,581.672,1.435,10.76012,554.67251167598
"466",2005,1,0,508.641,0.55,6.6672,554.67251167598
"466",2005,1,0,632.853,0.814,8.29696,554.67251167598
"466",2005,1,0,513.44,0.229,11.79724,554.67251167598
"467",2005,1,0,503.471,0.499,7.90804,554.67251167598
"467",2005,1,0,572.854,0.377,10.88976,554.67251167598
"467",2005,1,0,479.542,0.411,7.7784,554.67251167598
"467",2005,1,0,574.343,0.349,10.11192,554.67251167598
"468",2005,1,0,507.637,0.308,10.88976,554.67251167598
"468",2005,1,0,574.343,0.349,9.33408,554.67251167598
"468",2005,1,0,571.523,0.283,6.74128,554.67251167598
"468",2005,1,0,574.343,0.349,8.4266,554.67251167598
"468",2005,1,0,563.002,0.332,10.88976,554.67251167598
"468",2005,1,0,660.28,1.142,7.7784,554.67251167598
"468",2005,1,0,571.523,0.283,9.85264,554.67251167598
"468",2005,1,0,602.096,0.33,10.88976,554.67251167598
"468",2005,1,0,558.236,0.227,3.941056,554.67251167598
"468",2005,1,0,563.002,0.332,4.79668,554.67251167598
"468",2005,1,0,558.236,0.227,10.267488,554.67251167598
"468",2005,1,0,660.198,0.748,11.40832,554.67251167598
"468",2005,1,0,558.236,0.227,10.63048,554.67251167598
"469",2005,1,0,491.71,0.089,9.33408,554.67251167598
"469",2005,1,0,526.828,0.436,2.85208,554.67251167598
"469",2005,1,0,633.028,0.37,7.7784,554.67251167598
"469",2005,1,0,555.629,0.487,9.178512,554.67251167598
"469",2005,1,0,582.408,0.331,7.7784,554.67251167598
"469",2005,1,0,539.358,0.927,6.22272,554.67251167598
"469",2005,1,0,543.34,0.498,9.33408,554.67251167598
"469",2005,1,0,582.408,0.331,8.55624,554.67251167598
"469",2005,1,0,496.649,0.31,7.7784,554.67251167598
"469",2005,1,0,644.165,0.448,9.33408,554.67251167598
"469",2005,1,0,574.343,0.349,8.81552,554.67251167598
"469",2005,1,0,590.268,0.047,9.33408,554.67251167598
"469",2005,1,0,563.002,0.332,9.33408,554.67251167598
"469",2005,1,0,543.34,0.498,7.64876,554.67251167598
"469",2005,1,0,571.523,0.283,8.03768,554.67251167598
"469",2005,1,0,477.724,0.419,9.33408,554.67251167598
"469",2005,1,0,563.002,0.332,10.24156,554.67251167598
"469",2005,1,0,563.002,0.332,11.40832,554.67251167598
"469",2005,1,0,574.343,0.349,9.33408,554.67251167598
"469",2005,1,0,500.584,-0.012,6.404216,554.67251167598
"469",2005,1,0,558.236,0.227,9.33408,554.67251167598
"469",2005,1,0,602.096,0.33,8.55624,554.67251167598
"469",2005,1,0,590.268,0.047,9.46372,554.67251167598
"469",2005,1,0,558.236,0.227,9.33408,554.67251167598
"469",2005,1,0,504.195,0.148,6.22272,554.67251167598
"470",2005,1,0,624.78,0.172,8.16732,554.67251167598
"470",2005,1,0,508.195,0.212,10.88976,554.67251167598
"470",2005,1,0,572.151,0.813,7.7784,554.67251167598
"470",2005,1,0,594.204,0.784,9.59336,554.67251167598
"470",2005,1,0,439.283,0.112,10.11192,554.67251167598
"470",2005,1,0,593.469,0.604,10.88976,554.67251167598
"470",2005,1,0,524.36,0.57,10.88976,554.67251167598
"470",2005,1,0,623.071,1.211,9.33408,554.67251167598
"470",2005,1,0,513.52,0.43,1.55568,554.67251167598
"470",2005,1,0,492.428,0.167,9.85264,554.67251167598
"471",2005,1,0,524.36,0.57,1.81496,554.67251167598
"471",2005,1,0,543.34,0.498,7.00056,554.67251167598
"471",2005,1,0,619.61,0.552,7.207984,554.67251167598
"471",2005,1,0,538.638,0.633,8.55624,554.67251167598
"472",2005,1,0,504.735,0.222,7.933968,554.67251167598
"496",2005,1,0,489.99,0.163,9.645216,556.992274608704
"496",2005,1,0,489.99,0.163,9.59336,556.992274608704
"496",2005,1,0,489.99,0.163,6.35236,556.992274608704
"496",2005,1,0,499.534,0.858,3.75956,556.992274608704
"497",2005,1,0,620.08,0.729,5.8338,556.992274608704
"497",2005,1,0,543.803,0.522,4.27812,556.992274608704
"497",2005,1,0,498.922,0.048,8.334,556.992274608704
"497",2005,1,0,445.533,0.51,9.20444,556.992274608704
"497",2005,1,0,501.499,0.105,8.334,556.992274608704
"497",2005,1,0,520.17,0.435,7.25984,556.992274608704
"498",2005,1,0,537.253,0.288,10.24156,556.992274608704
"498",2005,1,0,510.7,0.326,6.61164,556.992274608704
"498",2005,1,0,543.803,0.522,7.726544,556.992274608704
"498",2005,1,0,557.386,0.225,6.2505,556.992274608704
"499",2005,1,0,550.991,0.109,2.644656,556.992274608704
"499",2005,1,0,505.98,0.238,8.29696,556.992274608704
"500",2005,1,0,548.394,0.103,15.5568,556.992274608704
"500",2005,1,0,497.074,0.118,7.7784,556.992274608704
"500",2005,1,0,474.536,0.104,4.302813334,556.992274608704
"500",2005,1,0,550.047,0.175,6.09308,556.992274608704
"500",2005,1,0,501.939,0.103,4.770752,556.992274608704
"500",2005,1,0,501.939,0.103,8.334,556.992274608704
"500",2005,1,0,571.936,0.118,9.88968,556.992274608704
"500",2005,1,0,475.103,0.162,7.284533334,556.992274608704
"500",2005,1,0,497.377,0.092,6.922776,556.992274608704
"500",2005,1,0,478.581,0.127,6.636333334,556.992274608704
"501",2005,1,0,541.545,0.458,7.596904,556.992274608704
"501",2005,1,0,516.964,0.22,10.3712,556.992274608704
"501",2005,1,0,462.901,0.162,5.57452,556.992274608704
"501",2005,1,0,533.475,0.215,7.90804,556.992274608704
"501",2005,1,0,472.843,0.143,5.8338,556.992274608704
"501",2005,1,0,505.69,0.543,10.967544,556.992274608704
"501",2005,1,0,446.096,0.111,7.51912,556.992274608704
"501",2005,1,0,491.911,0.301,6.61164,556.992274608704
"502",2005,1,0,523.498,0.137,8.334,556.992274608704
"502",2005,1,0,459.032,0.142,5.17634,556.992274608704
"502",2005,1,0,514.716,0.224,6.74128,556.992274608704
"502",2005,1,0,521.649,0.693,7.90804,556.992274608704
"502",2005,1,0,473.982,0.08,5.839973334,556.992274608704
"503",2005,1,0,523.498,0.137,9.282224,556.992274608704
"503",2005,1,0,506.417,0.314,7.856184,556.992274608704
"504",2005,1,0,612.343,0.24,4.692968,556.992274608704
"505",2005,1,0,491.673,0.432,7.25984,556.992274608704
"505",2005,1,0,501.853,0.144,7.25984,556.992274608704
"505",2005,1,0,501.853,0.144,6.61164,556.992274608704
"505",2005,1,0,496.821,-0.006,5.043613334,556.992274608704
"505",2005,1,0,508.324,0.354,10.340333334,556.992274608704
"505",2005,1,0,482.331,1.959,1.9446,556.992274608704
"505",2005,1,0,497.953,-0.003,6.482,556.992274608704
"505",2005,1,0,500.644,0.618,3.716346666,556.992274608704
"505",2005,1,0,352.163,0.677,6.049866666,556.992274608704
"505",2005,1,0,498.75,0.084,5.043613334,556.992274608704
"505",2005,1,0,497.953,-0.003,4.809026666,556.992274608704
"505",2005,1,0,501.853,0.144,7.1302,556.992274608704
"505",2005,1,0,502.946,0.514,4.049706666,556.992274608704
"505",2005,1,0,501.312,0.122,7.1302,556.992274608704
"505",2005,1,0,321.085,1.149,4.809026666,556.992274608704
"506",2005,1,0,497.953,-0.003,4.682473334,556.992274608704
"506",2005,1,0,498.938,0.226,7.16724,556.992274608704
"506",2005,1,0,496.821,-0.006,5.96344,556.992274608704
"506",2005,1,0,505.344,0.196,6.6672,556.992274608704
"506",2005,1,0,499.223,0.363,4.27812,556.992274608704
"506",2005,1,0,500.283,4.126,6.914133334,556.992274608704
"506",2005,1,0,496.821,-0.006,6.2968,556.992274608704
"507",2005,1,0,529.906,0.259,7.90804,556.992274608704
"507",2005,1,0,499.625,0.029,11.14904,556.992274608704
"507",2005,1,0,564.487,2.684,8.55624,556.992274608704
"507",2005,1,0,500.283,4.126,6.173333334,556.992274608704
"507",2005,1,0,526.654,0.34,9.59336,556.992274608704
"507",2005,1,0,499.625,0.029,7.7784,556.992274608704
"507",2005,1,0,502.62,0.206,7.7784,556.992274608704
"507",2005,1,0,500.283,4.126,6.45422,556.992274608704
"507",2005,1,0,502.712,0.256,7.804328,556.992274608704
"507",2005,1,0,529.906,0.259,8.089536,556.992274608704
"507",2005,1,0,511.271,0.359,6.22272,556.992274608704
"507",2005,1,0,502.712,0.256,5.57452,556.992274608704
"507",2005,1,0,502.294,0.537,7.207984,556.992274608704
"507",2005,1,0,552.027,0.483,5.781944,556.992274608704
"507",2005,1,0,502.712,0.256,9.85264,556.992274608704
"507",2005,1,0,514.782,0.553,7.7784,556.992274608704
"507",2005,1,0,499.434,0.083,6.13938,556.992274608704
"507",2005,1,0,495.648,0.129,7.38948,556.992274608704
"507",2005,1,0,504.103,0.312,6.87092,556.992274608704
"507",2005,1,0,495.648,0.129,8.245104,556.992274608704
"508",2005,1,0,565.075,0.354,6.61164,556.992274608704
"508",2005,1,0,536.209,0.428,10.0008,556.992274608704
"508",2005,1,0,502.294,0.537,6.274576,556.992274608704
"516",2005,1,0,597.226,0.958,9.20444,556.992274608704
"516",2005,1,0,526.353,0.535,7.726544,556.992274608704
"516",2005,1,0,584.378,1.004,7.7784,556.992274608704
"516",2005,1,0,592.578,1.106,7.90804,556.992274608704
"516",2005,1,0,544.604,0.785,9.33408,556.992274608704
"517",2005,1,0,575.646,0.999,7.00056,556.992274608704
"517",2005,1,0,544.604,0.785,9.645216,556.992274608704
"517",2005,1,0,570.511,0.593,9.360008,556.992274608704
"518",2005,1,0,615.778,0.297,9.85264,556.992274608704
"518",2005,1,0,492.222,0.257,9.46372,556.992274608704
"518",2005,1,0,520.157,0.492,7.7784,556.992274608704
"518",2005,1,0,526.353,0.535,6.22272,556.992274608704
"518",2005,1,0,545.21,0.268,6.359768,556.992274608704
"518",2005,1,0,516.398,0.333,7.933968,556.992274608704
"518",2005,1,0,574.423,0.497,9.46372,556.992274608704
"519",2005,1,0,583.795,0.48,8.6118,556.992274608704
"519",2005,1,0,632.413,0.736,7.00056,556.992274608704
"519",2005,1,0,571.074,0.316,6.378288,556.992274608704
"520",2005,1,0,568.144,1.203,8.5192,556.992274608704
"520",2005,1,0,589.995,0.236,9.308152,556.992274608704
"520",2005,1,0,467.826,0.426,7.90804,556.992274608704
"521",2005,1,0,502.613,0.337,7.1302,556.992274608704
"521",2005,1,0,507.781,4.037,11.0194,556.992274608704
"521",2005,1,0,492.257,0.274,7.674688,556.992274608704
"521",2005,1,0,507.781,4.037,8.334,556.992274608704
"522",2005,1,0,503.686,0.497,7.90804,556.992274608704
"522",2005,1,0,541.747,0.76,7.804328,556.992274608704
"526",2005,1,0,434.322,0.111,0.25928,556.992274608704
"527",2005,1,0,513.897,0.22,8.81552,556.992274608704
"529",2005,1,0,556.118,0.571,10.967544,556.992274608704
"529",2005,1,0,318.031,0.135,10.88976,556.992274608704
"530",2005,1,0,496.649,0.31,9.46372,556.992274608704
"558",2005,1,0,510.566,0.282,8.334,559.301171182358
"558",2005,1,0,503.981,0.45,9.20444,559.301171182358
"559",2005,1,0,547.745,0.214,8.334,559.301171182358
"559",2005,1,0,578.422,0.03,12.210853334,559.301171182358
"559",2005,1,0,492.747,0.422,8.8896,559.301171182358
"559",2005,1,0,584.921,0.309,10.3712,559.301171182358
"559",2005,1,0,533.185,0.215,8.334,559.301171182358
"559",2005,1,0,520.17,0.435,8.334,559.301171182358
"559",2005,1,0,492.747,0.422,8.334,559.301171182358
"559",2005,1,0,534.968,0.108,8.334,559.301171182358
"559",2005,1,0,554.778,0.062,6.6672,559.301171182358
"559",2005,1,0,530.242,0.105,7.94508,559.301171182358
"559",2005,1,0,529.967,0.362,3.9818,559.301171182358
"559",2005,1,0,510.7,0.326,7.9173,559.301171182358
"560",2005,1,0,500.97,0.205,10.76012,559.301171182358
"560",2005,1,0,534.048,0.12,8.711808,559.301171182358
"560",2005,1,0,521.789,0.125,9.98228,559.301171182358
"560",2005,1,0,526.184,0.07,11.382392,559.301171182358
"560",2005,1,0,521.789,0.125,7.7784,559.301171182358
"560",2005,1,0,571.608,0.021,10.11192,559.301171182358
"560",2005,1,0,503.751,0.101,10.63048,559.301171182358
"560",2005,1,0,501.414,0.119,7.38948,559.301171182358
"560",2005,1,0,494.897,0.403,10.988533334,559.301171182358
"561",2005,1,0,496.874,0.267,6.327666666,559.301171182358
"561",2005,1,0,476.726,0.258,5.309066666,559.301171182358
"561",2005,1,0,503.129,0.512,7.432693334,559.301171182358
"561",2005,1,0,408.321,0.211,4.381832,559.301171182358
"561",2005,1,0,497.074,0.118,9.85264,559.301171182358
"561",2005,1,0,475.103,0.162,6.22272,559.301171182358
"561",2005,1,0,474.536,0.104,7.5932,559.301171182358
"561",2005,1,0,487.331,0.381,5.432533334,559.301171182358
"561",2005,1,0,462.901,0.162,7.51912,559.301171182358
"561",2005,1,0,462.901,0.162,6.023938666,559.301171182358
"561",2005,1,0,457.203,-0.002,3.290386666,559.301171182358
"561",2005,1,0,456,0.132,6.45422,559.301171182358
"561",2005,1,0,482.338,0.166,4.497273334,559.301171182358
"561",2005,1,0,474.536,0.104,6.015296,559.301171182358
"561",2005,1,0,476.726,0.258,6.74128,559.301171182358
"561",2005,1,0,487.331,0.381,6.901786666,559.301171182358
"561",2005,1,0,513.667,0.559,5.568346666,559.301171182358
"561",2005,1,0,500.551,0.213,6.87092,559.301171182358
"561",2005,1,0,474.536,0.104,6.105426666,559.301171182358
"561",2005,1,0,487.331,0.381,7.2228,559.301171182358
"561",2005,1,0,446.096,0.111,5.441793334,559.301171182358
"561",2005,1,0,487.331,0.381,6.61164,559.301171182358
"561",2005,1,0,487.331,0.381,3.7966,559.301171182358
"561",2005,1,0,474.536,0.104,7.7784,559.301171182358
"561",2005,1,0,453.89,0.057,5.05596,559.301171182358
"561",2005,1,0,487.722,0.173,6.22272,559.301171182358
"561",2005,1,0,453.89,0.057,5.441793334,559.301171182358
"561",2005,1,0,456,0.132,5.96344,559.301171182358
"561",2005,1,0,497.664,0.468,4.79668,559.301171182358
"561",2005,1,0,471.965,0.177,4.79668,559.301171182358
"561",2005,1,0,487.664,0.086,7.7784,559.301171182358
"562",2005,1,0,497.664,0.468,6.76906,559.301171182358
"562",2005,1,0,448.194,0.061,6.22272,559.301171182358
"562",2005,1,0,459.032,0.142,7.16724,559.301171182358
"562",2005,1,0,476.726,0.258,4.302813334,559.301171182358
"566",2005,1,0,495.379,0.168,4.512706666,559.301171182358
"566",2005,1,0,501.853,0.144,6.22272,559.301171182358
"566",2005,1,0,474.898,0.484,4.682473334,559.301171182358
"566",2005,1,0,471.655,0.063,6.76906,559.301171182358
"566",2005,1,0,501.853,0.144,6.543733334,559.301171182358
"567",2005,1,0,491.902,0.439,4.512706666,559.301171182358
"567",2005,1,0,495.379,0.168,6.74128,559.301171182358
"568",2005,1,0,499.434,0.083,8.81552,559.301171182358
"568",2005,1,0,473.422,0.142,7.285768,559.301171182358
"568",2005,1,0,496.041,0.236,6.819064,559.301171182358
"568",2005,1,0,497.006,0.035,8.81552,559.301171182358
"568",2005,1,0,502.294,0.537,7.64876,559.301171182358
"568",2005,1,0,486.967,0.096,10.293416,559.301171182358
"568",2005,1,0,443.789,0.212,8.94516,559.301171182358
"568",2005,1,0,481.871,0.158,9.33408,559.301171182358
"568",2005,1,0,481.871,0.158,4.01884,559.301171182358
"569",2005,1,0,468.086,0.232,4.5374,559.301171182358
"569",2005,1,0,508.235,0.353,8.063608,559.301171182358
"569",2005,1,0,499.625,0.029,9.360008,559.301171182358
"569",2005,1,0,461.483,0.093,8.55624,559.301171182358
"569",2005,1,0,508.235,0.353,8.29696,559.301171182358
"569",2005,1,0,502.712,0.256,10.63048,559.301171182358
"569",2005,1,0,418.541,0.712,10.88976,559.301171182358
"569",2005,1,0,513.665,0.252,7.7784,559.301171182358
"569",2005,1,0,481.871,0.158,7.7784,559.301171182358
"569",2005,1,0,500.061,0.14,9.85264,559.301171182358
"569",2005,1,0,495.648,0.129,8.16732,559.301171182358
"569",2005,1,0,499.434,0.083,11.53796,559.301171182358
"569",2005,1,0,508.235,0.353,9.48224,559.301171182358
"569",2005,1,0,503.522,0.258,3.37064,559.301171182358
"569",2005,1,0,456.114,0.146,9.671144,559.301171182358
"569",2005,1,0,577.193,0.443,13.485029334,559.301171182358
"569",2005,1,0,408.236,0.365,9.0748,559.301171182358
"570",2005,1,0,507.191,-0.009,7.5932,559.301171182358
"570",2005,1,0,531.102,0.3,7.086986666,559.301171182358
"570",2005,1,0,577.193,0.443,7.7784,559.301171182358
"570",2005,1,0,527.05,0.305,6.74128,559.301171182358
"570",2005,1,0,498.166,0.09,7.719753334,559.301171182358
"570",2005,1,0,560.924,0.32,7.493192,559.301171182358
"570",2005,1,0,516.915,0.334,7.00056,559.301171182358
"570",2005,1,0,504.235,0.078,7.16724,559.301171182358
"570",2005,1,0,481.923,0.123,4.66704,559.301171182358
"570",2005,1,0,577.193,0.443,7.90804,559.301171182358
"571",2005,1,0,488.993,0.227,3.241,559.301171182358
"571",2005,1,0,497.253,1.067,9.100728,559.301171182358
"571",2005,1,0,563.269,0.308,8.81552,559.301171182358
"571",2005,1,0,519.358,0.69,7.7784,559.301171182358
"571",2005,1,0,509.254,1.31,10.88976,559.301171182358
"571",2005,1,0,536.525,0.414,7.7784,559.301171182358
"571",2005,1,0,568.061,0.563,7.7784,559.301171182358
"572",2005,1,0,669.957,1.409,8.582168,559.301171182358
"572",2005,1,0,531.102,0.3,5.756016,559.301171182358
"572",2005,1,0,502.786,0.603,7.51912,559.301171182358
"572",2005,1,0,501.385,0.916,7.38948,559.301171182358
"572",2005,1,0,502.786,0.603,6.300504,559.301171182358
"572",2005,1,0,468.933,0.596,8.334,559.301171182358
"572",2005,1,0,501.108,0.391,6.22272,559.301171182358
"572",2005,1,0,497.78,0.368,7.38948,559.301171182358
"572",2005,1,0,616.55,0.52,9.9545,559.301171182358
"572",2005,1,0,488.993,0.227,10.708264,559.301171182358
"572",2005,1,0,499.404,0.415,5.44488,559.301171182358
"572",2005,1,0,501.108,0.391,7.64876,559.301171182358
"572",2005,1,0,467.378,0.531,7.856184,559.301171182358
"572",2005,1,0,499.404,0.415,6.404216,559.301171182358
"572",2005,1,0,456.864,0.126,7.7784,559.301171182358
"572",2005,1,0,442.26,0.166,9.256296,559.301171182358
"573",2005,1,0,493.993,0.232,10.50084,559.301171182358
"573",2005,1,0,487.554,0.864,8.627233334,559.301171182358
"573",2005,1,0,493.993,0.232,8.089536,559.301171182358
"573",2005,1,0,562.483,0.56,7.7784,559.301171182358
"573",2005,1,0,452.307,0.345,8.334,559.301171182358
"573",2005,1,0,456.864,0.126,3.670046666,559.301171182358
"573",2005,1,0,477.304,0.58,6.22272,559.301171182358
"573",2005,1,0,509.254,1.31,7.90804,559.301171182358
"573",2005,1,0,681.494,1.001,8.841448,559.301171182358
"573",2005,1,0,502.786,0.603,8.334,559.301171182358
"573",2005,1,0,554.607,0.76,7.856184,559.301171182358
"573",2005,1,0,467.378,0.531,6.482,559.301171182358
"573",2005,1,0,497.253,1.067,9.411864,559.301171182358
"573",2005,1,0,505.236,0.382,7.337624,559.301171182358
"573",2005,1,0,634.165,0.858,7.830256,559.301171182358
"573",2005,1,0,574.744,0.552,12.14912,559.301171182358
"573",2005,1,0,502.786,0.603,6.22272,559.301171182358
"573",2005,1,0,497.253,1.067,11.14904,559.301171182358
"573",2005,1,0,442.26,0.166,6.83388,559.301171182358
"574",2005,1,0,501.385,0.916,7.90804,559.301171182358
"574",2005,1,0,441.504,0.322,9.46372,559.301171182358
"574",2005,1,0,421.236,0.278,8.03768,559.301171182358
"574",2005,1,0,560.588,0.697,7.726544,559.301171182358
"574",2005,1,0,401.884,0.388,7.7784,559.301171182358
"574",2005,1,0,441.504,0.322,7.25984,559.301171182358
"574",2005,1,0,498.267,0.384,6.707326666,559.301171182358
"574",2005,1,0,477.822,0.536,6.327666666,559.301171182358
"574",2005,1,0,501.089,0.695,8.29696,559.301171182358
"574",2005,1,0,532.591,0.379,8.334,559.301171182358
"574",2005,1,0,457.939,0.259,5.70416,559.301171182358
"574",2005,1,0,501.089,0.695,7.51912,559.301171182358
"574",2005,1,0,401.424,0.255,7.830256,559.301171182358
"574",2005,1,0,452.307,0.345,6.707326666,559.301171182358
