"grid","year","effort","catch.kg","depth","slope","swept.area.km2","grid.area.km2"
"814",2003,1,150,791.147,2.321,6.6672,568.427296617813
"814",2003,1,1675,616.073,1.485,6.1116,568.427296617813
"814",2003,1,50,739.741,2.317,6.6672,568.427296617813
"814",2003,1,150,498.796,1.194,2.64836,568.427296617813
"814",2003,1,0,766.591,2.265,6.6672,568.427296617813
"814",2003,1,830,647.625,1.718,9.914373334,568.427296617813
"814",2003,1,150,883.785,1.688,8.8896,568.427296617813
"814",2003,1,1075,524.361,1.136,7.687034666,568.427296617813
"815",2003,1,50,515.191,1.286,6.69498,568.427296617813
"815",2003,1,150,886.432,1.635,6.6672,568.427296617813
"815",2003,1,7206,574.667,1.327,5.1856,568.427296617813
"815",2003,1,528,690.355,2.2,10.267488,568.427296617813
"815",2003,1,300,544.965,0.99,8.6118,568.427296617813
"815",2003,1,180,824.079,1.883,8.1488,568.427296617813
"815",2003,1,4048,500.46,1.047,6.3894,568.427296617813
"815",2003,1,0,724.633,1.882,8.73218,568.427296617813
"816",2003,1,1777,522.518,1.454,5.960970666,568.427296617813
"816",2003,1,389,450.056,0.762,5.7412,568.427296617813
"816",2003,1,0,812.302,2.327,6.6672,568.427296617813
"816",2003,1,0,842.363,1.905,6.945,568.427296617813
"816",2003,1,120,812.302,2.327,4.983732,568.427296617813
"816",2003,1,0,676.619,2.007,6.69498,568.427296617813
"816",2003,1,0,766.591,2.265,6.75054,568.427296617813
"816",2003,1,75,460.52,0.722,6.75054,568.427296617813
"816",2003,1,120,686.066,1.575,11.54722,568.427296617813
"817",2003,1,800,558.926,2.14,8.334,568.427296617813
"817",2003,1,100,752.843,1.681,6.945,568.427296617813
"817",2003,1,200,443.146,0.992,6.6672,568.427296617813
"817",2003,1,1200,528.017,1.665,9.569901334,568.427296617813
"817",2003,1,30,859.462,1.727,7.432693334,568.427296617813
"817",2003,1,980,653.072,1.156,12.83436,568.427296617813
"817",2003,1,800,688.264,3.067,8.81552,568.427296617813
"818",2003,1,100,841.45,1.854,6.6672,568.427296617813
"818",2003,1,50,501.053,0.904,6.77832,568.427296617813
"818",2003,1,80,528.017,1.665,6.86166,568.427296617813
"819",2003,1,600,703.607,1.974,7.671601334,568.427296617813
"819",2003,1,40,902.588,2.026,5.8338,568.427296617813
"819",2003,1,3,688.264,3.067,7.00056,568.427296617813
"819",2003,1,400,586.52,1.816,10.0008,568.427296617813
"819",2003,1,210,904.865,1.712,7.9636,568.427296617813
"819",2003,1,35,825.534,1.823,8.03768,568.427296617813
"819",2003,1,300,576.56,1.872,7.299966666,568.427296617813
"819",2003,1,420,625.358,1.901,8.773541334,568.427296617813
"820",2003,1,60,984.593,2.023,6.6672,568.427296617813
"820",2003,1,0,627.33,1.695,6.6672,568.427296617813
"820",2003,1,150,786.199,2.4,6.6672,568.427296617813
"820",2003,1,50,786.199,2.4,6.6672,568.427296617813
"821",2003,1,55,904.865,1.712,7.64876,568.427296617813
"821",2003,1,220,726.958,1.452,9.048872,568.427296617813
"821",2003,1,100,811.253,1.313,6.6672,568.427296617813
"822",2003,1,75,798.872,1.356,7.698146666,568.427296617813
"822",2003,1,0,895.083,1.486,6.83388,568.427296617813
"822",2003,1,0,798.872,1.356,6.1116,568.427296617813
"822",2003,1,28,901.486,1.081,7.645056,568.427296617813
"822",2003,1,1170,866.547,1.642,6.07456,568.427296617813
"823",2003,1,0,738.856,1.449,5.38932,568.427296617813
"823",2003,1,220,857.34,1.685,7.340093334,568.427296617813
"823",2003,1,240,895.083,1.486,5.365861334,568.427296617813
"824",2003,1,50,753.632,1.827,6.023938666,568.427296617813
"824",2003,1,200,873.828,1.402,6.55608,568.427296617813
"824",2003,1,120,765.716,1.385,8.1488,568.427296617813
"825",2003,1,50,868.112,1.322,6.6672,568.427296617813
"826",2003,1,25,738.304,1.929,7.698146666,568.427296617813
"826",2003,1,100,751.193,1.048,6.6672,568.427296617813
"826",2003,1,200,845.014,1.207,6.6672,568.427296617813
"826",2003,1,180,769.985,1.406,6.76906,568.427296617813
"826",2003,1,200,771.708,0.972,6.69498,568.427296617813
"827",2003,1,150,756.292,1.046,6.97278,568.427296617813
"827",2003,1,100,726.65,1.108,6.945,568.427296617813
"827",2003,1,100,804.15,1.134,6.6672,568.427296617813
"827",2003,1,0,708.102,0.197,7.3617,568.427296617813
"827",2003,1,50,768.127,1.006,6.6672,568.427296617813
"827",2003,1,150,726.65,1.108,6.6672,568.427296617813
"827",2003,1,100,703.17,0.572,6.6672,568.427296617813
"827",2003,1,200,742.519,1.707,6.6672,568.427296617813
"827",2003,1,50,751.193,1.048,6.6672,568.427296617813
"827",2003,1,100,867.595,1.987,6.6672,568.427296617813
"827",2003,1,100,737.894,1.88,6.6672,568.427296617813
"827",2003,1,100,749.535,0.617,6.6672,568.427296617813
"827",2003,1,150,768.127,1.006,6.6672,568.427296617813
"827",2003,1,100,768.127,1.006,6.6672,568.427296617813
"827",2003,1,200,737.894,1.88,6.63942,568.427296617813
"827",2003,1,75,737.894,1.88,6.6672,568.427296617813
"827",2003,1,0,815.606,0.62,6.6672,568.427296617813
"828",2003,1,100,737.894,1.88,6.6672,568.427296617813
"828",2003,1,149,827.958,1.593,7.64876,568.427296617813
"828",2003,1,200,747.59,1.535,6.6672,568.427296617813
"828",2003,1,250,815.606,0.62,6.6672,568.427296617813
"828",2003,1,50,741.923,1.258,6.6672,568.427296617813
"828",2003,1,175,727.261,1.28,6.63942,568.427296617813
"828",2003,1,200,815.606,0.62,5.16708,568.427296617813
"828",2003,1,150,835.637,1.235,6.6672,568.427296617813
"828",2003,1,200,747.59,1.535,6.1116,568.427296617813
"828",2003,1,53,690.979,0.922,6.69498,568.427296617813
"828",2003,1,150,697.678,0.676,7.3617,568.427296617813
"828",2003,1,93,965.857,1.186,7.7784,568.427296617813
"829",2003,1,180,748.891,1.056,6.69498,568.427296617813
"829",2003,1,100,691.155,0.88,5.0004,568.427296617813
"829",2003,1,0,804.15,1.134,6.6672,568.427296617813
"830",2003,1,50,732.394,0.896,6.6672,568.427296617813
"830",2003,1,28,844.579,1.63,6.83388,568.427296617813
"830",2003,1,100,747.59,1.535,6.97278,568.427296617813
"830",2003,1,350,732.394,0.896,6.6672,568.427296617813
"830",2003,1,50,748.891,1.056,6.6672,568.427296617813
"830",2003,1,666,641.996,0.632,7.669132,568.427296617813
"830",2003,1,100,758.741,0.848,6.945,568.427296617813
"831",2003,1,33,870.871,2.399,7.38948,568.427296617813
"832",2003,1,60,778.994,1.506,6.63942,568.427296617813
"832",2003,1,8,874.127,1.582,7.161066666,568.427296617813
"834",2003,1,50,741.644,1.213,6.6672,568.427296617813
"308",2004,1,20,597.515,3.295,4.174408,550.000548195953
"309",2004,1,1270,423.715,0.331,6.61164,550.000548195953
"309",2004,1,0,511.476,1.386,4.55592,550.000548195953
"309",2004,1,120,597.515,3.295,5.106581334,550.000548195953
"370",2004,1,305,565.049,0.158,10.88976,552.341922687103
"370",2004,1,225,477.061,1.418,5.839973334,552.341922687103
"370",2004,1,360,423.715,0.331,8.66736,552.341922687103
"370",2004,1,40,593.223,7.529,5.432533334,552.341922687103
"370",2004,1,158,511.476,1.386,5.442410666,552.341922687103
"370",2004,1,486,477.061,1.418,10.989768,552.341922687103
"370",2004,1,300,477.061,1.418,7.5006,552.341922687103
"370",2004,1,210,614,1.943,5.885656,552.341922687103
"371",2004,1,0,500.015,0.733,6.8061,552.341922687103
"371",2004,1,0,444.818,2.57,6.790666666,552.341922687103
"371",2004,1,118,477.061,1.418,7.7784,552.341922687103
"371",2004,1,94,627.539,0.279,7.7784,552.341922687103
"371",2004,1,26,565.049,0.158,1.2655333334,552.341922687103
"372",2004,1,305,667.053,0.824,6.555462666,552.341922687103
"372",2004,1,0,528.436,0.324,4.167,552.341922687103
"372",2004,1,224,544.531,0.34,5.70416,552.341922687103
"372",2004,1,121,593.924,0.739,7.7784,552.341922687103
"372",2004,1,30,642.424,1.641,2.33352,552.341922687103
"372",2004,1,549,473.971,0.766,8.68588,552.341922687103
"372",2004,1,125,608.026,2.09,7.719753334,552.341922687103
"411",2004,1,330,539.887,0.103,6.945,552.341922687103
"412",2004,1,240,571.419,0.504,10.88976,552.341922687103
"433",2004,1,900,536.627,0.422,11.19534,554.67251167598
"433",2004,1,1400,444.818,2.57,9.284693334,554.67251167598
"434",2004,1,1200,440.683,0.599,8.971088,554.67251167598
"434",2004,1,75,435.426,0.52,7.279594666,554.67251167598
"434",2004,1,150,445.834,0.805,8.334,554.67251167598
"434",2004,1,54,439.886,0.665,3.670046666,554.67251167598
"434",2004,1,215,450.555,0.586,7.252432,554.67251167598
"434",2004,1,0,440.683,0.599,3.318166666,554.67251167598
"434",2004,1,460,598.23,0.77,12.3158,554.67251167598
"435",2004,1,1614,644.952,0.454,9.27852,554.67251167598
"435",2004,1,945,623.921,0.554,10.163776,554.67251167598
"435",2004,1,948,676.01,0.469,5.548592,554.67251167598
"435",2004,1,472,598.23,0.77,7.38948,554.67251167598
"435",2004,1,1598,697.67,0.164,8.55624,554.67251167598
"435",2004,1,521,693.914,0.436,7.9636,554.67251167598
"435",2004,1,5795,672.311,0.229,9.126656,554.67251167598
"435",2004,1,363,598.23,0.77,6.300504,554.67251167598
"435",2004,1,163,598.23,0.77,6.808569334,554.67251167598
"435",2004,1,1015,644.952,0.454,7.56542,554.67251167598
"435",2004,1,689,676.01,0.469,5.441793334,554.67251167598
"435",2004,1,150,695.942,0.344,6.22272,554.67251167598
"435",2004,1,1399,624.645,0.174,8.94516,554.67251167598
"435",2004,1,574,644.952,0.454,5.989368,554.67251167598
"435",2004,1,981,695.942,0.344,6.819064,554.67251167598
"436",2004,1,291,653.963,0.222,6.83388,554.67251167598
"436",2004,1,1995,697.234,0.263,9.618053334,554.67251167598
"437",2004,1,572,682.729,0.372,7.700616,554.67251167598
"438",2004,1,402,622.803,0.104,9.697072,554.67251167598
"438",2004,1,480,625.167,0.145,7.9636,554.67251167598
"438",2004,1,300,713.236,0.285,9.437792,554.67251167598
"440",2004,1,506,659.244,0.499,7.618510666,554.67251167598
"440",2004,1,200,543.079,0.139,6.8061,554.67251167598
"440",2004,1,375,602.854,6.553,6.92648,554.67251167598
"440",2004,1,300,684.65,0.34,6.37088,554.67251167598
"441",2004,1,364,610.507,0.69,8.366101334,554.67251167598
"441",2004,1,403,684.65,0.34,8.175962666,554.67251167598
"442",2004,1,225,635.426,0.525,5.96344,554.67251167598
"465",2004,1,100,581.672,1.435,7.0839,554.67251167598
"465",2004,1,0,581.672,1.435,7.47282,554.67251167598
"466",2004,1,0,645.48,0.888,5.9727,554.67251167598
"466",2004,1,150,510.845,0.126,13.89,554.67251167598
"467",2004,1,100,507.637,0.308,7.114149334,554.67251167598
"467",2004,1,200,653.326,0.924,6.87092,554.67251167598
"467",2004,1,250,645.48,0.888,8.4729,554.67251167598
"468",2004,1,0,690.593,1.233,7.33392,554.67251167598
"469",2004,1,80,500.513,0.165,8.827866666,554.67251167598
"469",2004,1,510,526.828,0.436,8.94516,554.67251167598
"469",2004,1,250,704.065,0.809,7.5006,554.67251167598
"469",2004,1,200,644.165,0.448,6.636333334,554.67251167598
"469",2004,1,260,624.164,0.386,7.3617,554.67251167598
"470",2004,1,195,623.071,1.211,8.25066,554.67251167598
"470",2004,1,160,528.975,0.533,7.517268,554.67251167598
"470",2004,1,100,563.002,0.332,8.7507,554.67251167598
"470",2004,1,320,431.932,0.221,9.914373334,554.67251167598
"470",2004,1,300,563.002,0.332,8.00064,554.67251167598
"470",2004,1,260,538.638,0.633,8.94516,554.67251167598
"471",2004,1,200,458.198,0.188,8.4729,554.67251167598
"471",2004,1,70,539.887,0.103,8.52846,554.67251167598
"471",2004,1,200,459.913,0.486,6.6672,554.67251167598
"471",2004,1,150,498.551,0.273,6.92648,554.67251167598
"471",2004,1,200,606.519,0.665,7.7784,554.67251167598
"471",2004,1,200,524.36,0.57,6.600528,554.67251167598
"471",2004,1,200,445.344,0.622,4.831250666,554.67251167598
"472",2004,1,350,499.707,0.068,7.415408,554.67251167598
"472",2004,1,1300,539.887,0.103,9.75078,554.67251167598
"472",2004,1,300,539.887,0.103,6.420266666,554.67251167598
"496",2004,1,250,435.426,0.52,12.7788,556.992274608704
"496",2004,1,222,475.329,0.802,7.543813334,556.992274608704
"496",2004,1,480,299.549,1.029,7.752472,556.992274608704
"496",2004,1,40,377.654,0.749,5.5097,556.992274608704
"497",2004,1,40,353.786,1.061,6.22272,556.992274608704
"497",2004,1,330,482.407,0.306,6.83388,556.992274608704
"497",2004,1,520,465.875,0.022,5.626376,556.992274608704
"497",2004,1,20,506.618,0.355,8.276588,556.992274608704
"497",2004,1,99,505.365,0.349,9.0748,556.992274608704
"497",2004,1,468,532.448,0.049,8.395733334,556.992274608704
"497",2004,1,259,453.689,0.396,5.9264,556.992274608704
"497",2004,1,540,501.499,0.105,7.0376,556.992274608704
"498",2004,1,3240,550.991,0.109,6.22272,556.992274608704
"498",2004,1,1500,657.466,0.23,7.531466666,556.992274608704
"499",2004,1,6344,526.516,0.231,7.51912,556.992274608704
"499",2004,1,570,551.796,0.207,6.6672,556.992274608704
"499",2004,1,200,554.08,0.249,6.945,556.992274608704
"499",2004,1,714,538.74,0.099,7.00056,556.992274608704
"500",2004,1,511,515.484,0.399,9.33408,556.992274608704
"500",2004,1,0,515.484,0.399,12.494826666,556.992274608704
"502",2004,1,413,501.131,0.213,7.64876,556.992274608704
"502",2004,1,0,478.581,0.127,10.087226666,556.992274608704
"503",2004,1,1050,478.025,2.327,8.27844,556.992274608704
"503",2004,1,1231,567.813,0.156,8.574142666,556.992274608704
"505",2004,1,660,500.132,1.188,4.644816,556.992274608704
"506",2004,1,580,399.984,0.715,7.5006,556.992274608704
"506",2004,1,2330,470.517,1.079,8.52846,556.992274608704
"506",2004,1,0,498.75,0.084,9.914373334,556.992274608704
"507",2004,1,600,551.436,0.301,7.5006,556.992274608704
"507",2004,1,310,499.434,0.083,7.9173,556.992274608704
"508",2004,1,180,525.554,1.709,10.19526,556.992274608704
"508",2004,1,300,535.386,0.178,9.914373334,556.992274608704
"508",2004,1,350,573.433,0.358,7.55616,556.992274608704
"518",2004,1,350,597.534,0.94,8.1951,556.992274608704
"519",2004,1,350,635.435,0.412,10.647765334,556.992274608704
"519",2004,1,200,537.027,0.523,7.83396,556.992274608704
"519",2004,1,150,516.398,0.333,7.51912,556.992274608704
"520",2004,1,990,516.398,0.333,8.0562,556.992274608704
"522",2004,1,560,494.076,0.293,9.11184,556.992274608704
"522",2004,1,780,503.686,0.497,6.8061,556.992274608704
"522",2004,1,520,455.616,0.372,8.63958,556.992274608704
"522",2004,1,125,541.747,0.76,8.7507,556.992274608704
"523",2004,1,460,523.6,0.839,7.3617,556.992274608704
"530",2004,1,175,474.763,0.173,8.012986666,556.992274608704
"558",2004,1,630,445.533,0.51,7.16724,559.301171182358
"558",2004,1,85,472.008,0.358,8.271032,559.301171182358
"558",2004,1,900,500.954,1.735,7.16724,559.301171182358
"558",2004,1,0,527.695,0.214,6.22272,559.301171182358
"558",2004,1,73,492.53,0.514,9.46372,559.301171182358
"558",2004,1,560,458.656,0.22,7.70432,559.301171182358
"558",2004,1,212,455.499,0.138,6.87092,559.301171182358
"558",2004,1,660,441.746,0.554,5.47266,559.301171182358
"559",2004,1,336,556.912,0.113,7.161066666,559.301171182358
"559",2004,1,47,482.406,0.579,10.485406666,559.301171182358
"559",2004,1,365,555.3,0.057,10.11192,559.301171182358
"559",2004,1,953,555.435,0,4.79668,559.301171182358
"559",2004,1,1054,510.566,0.282,5.432533334,559.301171182358
"559",2004,1,0,501.287,0.441,6.023938666,559.301171182358
"559",2004,1,120,541.024,0,7.466646666,559.301171182358
"559",2004,1,2321,535.578,0,7.161066666,559.301171182358
"559",2004,1,218,557.926,0.119,7.90804,559.301171182358
"559",2004,1,155,542.029,0.057,3.37064,559.301171182358
"559",2004,1,250,506.618,0.355,8.229053334,559.301171182358
"559",2004,1,682,522.526,0.233,8.255598666,559.301171182358
"559",2004,1,624,537.915,0.078,6.790666666,559.301171182358
"560",2004,1,2685,550.047,0.175,7.0376,559.301171182358
"560",2004,1,253,516.397,0.163,6.736341334,559.301171182358
"560",2004,1,162,551.796,0.207,7.161066666,559.301171182358
"560",2004,1,216,510.387,0.413,5.802933334,559.301171182358
"560",2004,1,541,585.473,0.136,8.4729,559.301171182358
"560",2004,1,200,536.711,0,3.052713334,559.301171182358
"560",2004,1,780,545.979,0,8.318566666,559.301171182358
"560",2004,1,250,585.474,0.085,13.744309334,559.301171182358
"560",2004,1,351,544.588,0,6.790666666,559.301171182358
"560",2004,1,350,541.024,0,7.365404,559.301171182358
"560",2004,1,491,550.991,0.109,8.121637334,559.301171182358
"560",2004,1,1872,518.721,0.263,7.161066666,559.301171182358
"560",2004,1,126,548.394,0.103,7.0376,559.301171182358
"560",2004,1,200,534.048,0.12,2.9632,559.301171182358
"560",2004,1,22,543.053,-0.001,1.7285333334,559.301171182358
"561",2004,1,19,487.722,0.173,1.68532,559.301171182358
"561",2004,1,0,497.664,0.468,5.568346666,559.301171182358
"561",2004,1,0,496.286,0.115,12.70472,559.301171182358
"561",2004,1,0,515.037,0.115,10.2786,559.301171182358
"561",2004,1,0,510.387,0.413,6.105426666,559.301171182358
"561",2004,1,0,500.551,0.213,8.334,559.301171182358
"561",2004,1,0,454.839,0.117,8.4266,559.301171182358
"561",2004,1,894,491.201,0.075,8.420426666,559.301171182358
"561",2004,1,0,472.843,0.143,9.238393334,559.301171182358
"561",2004,1,1430,485.861,0.126,11.544133334,559.301171182358
"561",2004,1,0,496.519,0.071,9.55632,559.301171182358
"562",2004,1,0,500.551,0.213,9.55632,559.301171182358
"562",2004,1,437,461.175,0.197,11.025573334,559.301171182358
"562",2004,1,920,487.331,0.381,12.2232,559.301171182358
"562",2004,1,600,457.94,0.442,9.978576,559.301171182358
"562",2004,1,600,465.024,0.545,11.228676,559.301171182358
"565",2004,1,536,471.952,0.567,8.766133334,559.301171182358
"565",2004,1,350,484.051,0.256,9.4452,559.301171182358
"566",2004,1,1100,471.952,0.567,9.642746666,559.301171182358
"566",2004,1,0,460.46,0.271,8.284613334,559.301171182358
"567",2004,1,1110,471.655,0.063,9.77856,559.301171182358
"567",2004,1,970,491.902,0.439,10.457626666,559.301171182358
"567",2004,1,0,465.392,0.108,11.40832,559.301171182358
"567",2004,1,510,471.655,0.063,6.3894,559.301171182358
"567",2004,1,780,491.902,0.439,10.729253334,559.301171182358
"567",2004,1,910,500.061,0.14,10.0008,559.301171182358
"567",2004,1,800,465.392,0.108,12.173813334,559.301171182358
"567",2004,1,720,508.865,0.342,12.0843,559.301171182358
"568",2004,1,756,470.25,0.371,13.13994,559.301171182358
"568",2004,1,1655,465.392,0.108,12.929429334,559.301171182358
"568",2004,1,590,465.392,0.108,9.0285,559.301171182358
"568",2004,1,621,465.392,0.108,13.201056,559.301171182358
"568",2004,1,715,451.836,0.156,6.88944,559.301171182358
"570",2004,1,0,502.712,0.256,9.9545,559.301171182358
"570",2004,1,900,502.712,0.256,9.423593334,559.301171182358
"571",2004,1,300,563.269,0.308,7.74136,559.301171182358
"571",2004,1,200,547.623,0.354,8.0562,559.301171182358
"571",2004,1,150,565.549,0.576,7.47282,559.301171182358
"573",2004,1,250,551.344,0.532,8.043236,559.301171182358
"574",2004,1,1040,515.433,0.391,10.63048,559.301171182358
"574",2004,1,950,502.786,0.603,9.55632,559.301171182358
"574",2004,1,400,498.267,0.384,5.8338,559.301171182358
"574",2004,1,0,501.385,0.916,9.025413334,559.301171182358
"574",2004,1,750,502.786,0.603,9.723,559.301171182358
"574",2004,1,550,551.344,0.532,7.69506,559.301171182358
"574",2004,1,360,501.385,0.916,8.827866666,559.301171182358
"574",2004,1,0,501.385,0.916,8.334,559.301171182358
"574",2004,1,730,591.521,0.742,8.990842666,559.301171182358
"574",2004,1,200,562.97,1.091,8.7507,559.301171182358
"574",2004,1,0,504.847,0.884,11.40832,559.301171182358
"574",2004,1,500,515.433,0.391,10.689744,559.301171182358
"575",2004,1,0,498.158,0.299,2.2224,559.301171182358
"576",2004,1,1000,517.619,0.41,8.25066,559.301171182358
"576",2004,1,165,477.822,0.536,2.498965334,559.301171182358
"577",2004,1,250,539.681,1.095,7.75062,559.301171182358
"577",2004,1,100,477.117,0.564,2.017445334,559.301171182358
"577",2004,1,280,562.918,0.075,8.1488,559.301171182358
"577",2004,1,250,511.935,0.836,8.909354666,559.301171182358
"578",2004,1,975,517.619,0.41,7.41726,559.301171182358
"578",2004,1,710,459.737,0.161,8.07472,559.301171182358
"578",2004,1,300,634.355,0.305,8.1951,559.301171182358
"583",2004,1,80,467.826,0.426,7.33392,559.301171182358
"617",2004,1,20,256.11,6.856,0.29632,561.599161345108
"617",2004,1,50,122.825,0.247,0.803768,561.599161345108
"617",2004,1,1,157.182,8.795,0.66672,561.599161345108
"617",2004,1,0,157.182,8.795,0.6321493334,561.599161345108
"617",2004,1,0,157.182,8.795,1.389,561.599161345108
"618",2004,1,176,657.312,4.658,5.062133334,561.599161345108
"619",2004,1,302,620.26,0.384,7.97286,561.599161345108
"619",2004,1,336,513.602,1.912,4.37998,561.599161345108
"619",2004,1,1200,515.01,0.461,7.719753334,561.599161345108
"619",2004,1,55,272.871,4.883,5.9264,561.599161345108
"619",2004,1,765,200.395,5.576,8.68588,561.599161345108
"619",2004,1,91,519.931,2.763,6.383226666,561.599161345108
"619",2004,1,90,500.954,1.735,1.62976,561.599161345108
"619",2004,1,2921,622.951,0.12,9.85264,561.599161345108
"619",2004,1,68,500.954,1.735,1.0618133334,561.599161345108
"619",2004,1,102,503.126,3.861,6.45422,561.599161345108
"619",2004,1,524,657.312,4.658,3.975626666,561.599161345108
"620",2004,1,102,615.292,0.101,6.896848,561.599161345108
"620",2004,1,340,602.328,0.108,6.83388,561.599161345108
"620",2004,1,180,709.937,0.414,7.466646666,561.599161345108
"620",2004,1,19,584.921,0.309,7.284533334,561.599161345108
"620",2004,1,142,610.125,0.88,6.198026666,561.599161345108
"620",2004,1,840,668.581,0.49,7.16724,561.599161345108
"620",2004,1,72,515.01,0.461,9.013066666,561.599161345108
"620",2004,1,72,559.982,0,6.2968,561.599161345108
"620",2004,1,232,597.417,0.119,6.580773334,561.599161345108
"620",2004,1,10,565.476,0.093,0.7408,561.599161345108
"620",2004,1,810,584.921,0.309,8.81552,561.599161345108
"620",2004,1,792,551.548,0.109,6.83388,561.599161345108
"620",2004,1,230,559.982,0,11.08422,561.599161345108
"620",2004,1,130,622.951,0.12,6.6672,561.599161345108
"620",2004,1,107,610.125,0.88,10.618133334,561.599161345108
"620",2004,1,69,578.422,0.03,5.004104,561.599161345108
"620",2004,1,293,665.594,0.229,8.73218,561.599161345108
"620",2004,1,365,610.125,0.88,7.90804,561.599161345108
"620",2004,1,140,565.476,0.093,7.654933334,561.599161345108
"620",2004,1,484,631.347,0.471,7.00056,561.599161345108
"620",2004,1,60,541.024,0,9.136533334,561.599161345108
"620",2004,1,151,574.737,0.41,6.469653334,561.599161345108
"620",2004,1,280,519.931,2.763,7.198106666,561.599161345108
"620",2004,1,380,533.886,0.012,6.07456,561.599161345108
"620",2004,1,400,555.3,0.057,11.5287,561.599161345108
"620",2004,1,168,559.982,0,11.8528,561.599161345108
"620",2004,1,4,534.425,0.065,0.6173333334,561.599161345108
"620",2004,1,281,557.926,0.119,8.479073334,561.599161345108
"620",2004,1,344,592.656,0.003,7.161066666,561.599161345108
"620",2004,1,66,584.921,0.309,6.420266666,561.599161345108
"620",2004,1,104,565.476,0.093,6.173333334,561.599161345108
"620",2004,1,149,696.058,0.419,10.397128,561.599161345108
"620",2004,1,60,557.926,0.119,6.247413334,561.599161345108
"620",2004,1,289,610.125,0.88,6.420266666,561.599161345108
"620",2004,1,342,540.983,0,6.482,561.599161345108
"620",2004,1,185,586.04,0.043,6.37088,561.599161345108
"620",2004,1,345,592.656,0.003,7.51912,561.599161345108
"620",2004,1,288,555.3,0.057,7.0376,561.599161345108
"620",2004,1,493,574.698,0.065,6.6672,561.599161345108
"620",2004,1,119,610.125,0.88,14.66784,561.599161345108
"620",2004,1,351,584.921,0.309,7.7784,561.599161345108
"620",2004,1,1500,492.747,0.422,9.14888,561.599161345108
"620",2004,1,61,668.581,0.49,5.821453334,561.599161345108
"620",2004,1,115,574.737,0.41,7.51912,561.599161345108
"620",2004,1,151,610.125,0.88,7.7784,561.599161345108
"620",2004,1,354,602.328,0.108,7.70432,561.599161345108
"620",2004,1,58,622.951,0.12,7.531466666,561.599161345108
"620",2004,1,98,696.058,0.419,6.2968,561.599161345108
"620",2004,1,884,542.029,0.057,8.81552,561.599161345108
"620",2004,1,586,622.951,0.12,4.938666666,561.599161345108
"620",2004,1,470,610.125,0.88,8.94516,561.599161345108
"620",2004,1,44,739.56,3.84,6.420266666,561.599161345108
"620",2004,1,278,574.698,0.065,7.7784,561.599161345108
"620",2004,1,171,500.97,0.205,5.1856,561.599161345108
"620",2004,1,112,542.029,0.057,7.408,561.599161345108
"620",2004,1,74,559.982,0,6.247413334,561.599161345108
"620",2004,1,120,597.417,0.119,7.34318,561.599161345108
"620",2004,1,40,592.656,0.003,6.2968,561.599161345108
"620",2004,1,389,565.476,0.093,8.03768,561.599161345108
"620",2004,1,112,525.933,0,7.38948,561.599161345108
"620",2004,1,220,622.951,0.12,7.38948,561.599161345108
"620",2004,1,21,500.97,0.205,3.704,561.599161345108
"621",2004,1,99,516.397,0.163,6.790666666,561.599161345108
"621",2004,1,148,565.476,0.093,7.284533334,561.599161345108
"621",2004,1,258,501.615,0.311,6.790666666,561.599161345108
"621",2004,1,358,586.04,0.043,6.87092,561.599161345108
"621",2004,1,112,516.397,0.163,6.790666666,561.599161345108
"621",2004,1,171,516.397,0.163,4.938666666,561.599161345108
"621",2004,1,130,515.484,0.399,7.311696,561.599161345108
"621",2004,1,18,503.334,0.051,6.636333334,561.599161345108
"621",2004,1,576,516.397,0.163,6.6672,561.599161345108
"621",2004,1,234,597.417,0.119,6.864746666,561.599161345108
"621",2004,1,35,494.897,0.403,4.527522666,561.599161345108
"621",2004,1,181,522.224,0.431,6.74128,561.599161345108
"621",2004,1,0,521.789,0.125,8.334,561.599161345108
"621",2004,1,917,502.124,0.353,9.1674,561.599161345108
"621",2004,1,95,501.615,0.311,7.531466666,561.599161345108
"621",2004,1,0,497.917,0.337,6.27828,561.599161345108
"621",2004,1,119,541.249,0,11.112,561.599161345108
"621",2004,1,183,544.588,0,8.03768,561.599161345108
"621",2004,1,4000,602.328,0.108,6.09308,561.599161345108
"622",2004,1,150,439.968,0.242,4.809026666,561.599161345108
"645",2004,1,80,428.562,0.203,15.680266666,561.599161345108
"645",2004,1,200,385.011,0.36,13.089936,561.599161345108
"645",2004,1,150,428.706,0,12.531866666,561.599161345108
"645",2004,1,100,385.011,0.36,13.007213334,561.599161345108
"645",2004,1,100,428.706,0,9.26926,561.599161345108
"678",2004,1,30,122.825,0.247,2.05572,563.886205296326
"679",2004,1,90,451.377,6.449,3.241,563.886205296326
"679",2004,1,27,496.929,1.893,6.272106666,563.886205296326
"679",2004,1,1105,712.929,0.832,6.35236,563.886205296326
"679",2004,1,315,610.311,4.074,6.09308,563.886205296326
"679",2004,1,88,200.395,5.576,1.2655333334,563.886205296326
"679",2004,1,320,600.088,8.957,2.203262666,563.886205296326
"680",2004,1,45,696.058,0.419,8.16732,563.886205296326
"680",2004,1,42,631.347,0.471,5.96344,563.886205296326
"680",2004,1,61,725.763,0.258,7.161066666,563.886205296326
"680",2004,1,106,704.977,0.3,6.6672,563.886205296326
"680",2004,1,720,704.977,0.3,7.698146666,563.886205296326
"680",2004,1,1200,578.422,0.03,8.68588,563.886205296326
